City,disease_group,canton_name,num_cases2014_2019,mortality
Bulach,Gynecology and obstetrics,Zürich,98.0,0
Bulach,Gynecology and obstetrics,Zürich,False,0
Bulach,Gynecology and obstetrics,Zürich,True,1
Bulach,Highly specialized medicine,Zürich,False,0
Bulach,Lung diseases,Zürich,10.0,1
Bulach,Lung diseases,Zürich,105.0,1
Bulach,Lung diseases,Zürich,116.0,1
Bulach,Lung diseases,Zürich,117.0,1
Bulach,Lung diseases,Zürich,13.0,3
Bulach,Lung diseases,Zürich,130.0,1
Bulach,Lung diseases,Zürich,14.0,0
Bulach,Lung diseases,Zürich,15.0,1
Bulach,Lung diseases,Zürich,166.0,1
Bulach,Lung diseases,Zürich,17.0,1
Bulach,Lung diseases,Zürich,18.0,2
Bulach,Lung diseases,Zürich,197.0,1
Bulach,Lung diseases,Zürich,2.0,3
Bulach,Lung diseases,Zürich,20.0,1
Bulach,Lung diseases,Zürich,21.0,1
Bulach,Lung diseases,Zürich,22.0,1
Bulach,Lung diseases,Zürich,235.0,0
Bulach,Lung diseases,Zürich,249.0,1
Bulach,Lung diseases,Zürich,3.0,1
Bulach,Lung diseases,Zürich,348.0,1
Bulach,Lung diseases,Zürich,36.0,1
Bulach,Lung diseases,Zürich,423.0,1
Bulach,Lung diseases,Zürich,46.0,1
Bulach,Lung diseases,Zürich,477.0,1
Bulach,Lung diseases,Zürich,51.0,1
Bulach,Lung diseases,Zürich,57.0,1
Bulach,Lung diseases,Zürich,6.0,1
Bulach,Lung diseases,Zürich,64.0,1
Bulach,Lung diseases,Zürich,7.0,1
Bulach,Lung diseases,Zürich,721.0,1
Bulach,Lung diseases,Zürich,8.0,2
Bulach,Lung diseases,Zürich,9.0,1
Bulach,Lung diseases,Zürich,90.0,2
Bulach,Lung diseases,Zürich,967.0,1
Bulach,Lung diseases,Zürich,97.0,1
Bulach,Lung diseases,Zürich,98.0,1
Bulach,Lung diseases,Zürich,False,3
Bulach,Lung diseases,Zürich,True,2
Bulach,"Nervous system, cerebrovascular accident (stroke)",Zürich,100.0,1
Bulach,"Nervous system, cerebrovascular accident (stroke)",Zürich,103.0,1
Bulach,"Nervous system, cerebrovascular accident (stroke)",Zürich,121.0,1
Bulach,"Nervous system, cerebrovascular accident (stroke)",Zürich,146.0,0
Bulach,"Nervous system, cerebrovascular accident (stroke)",Zürich,15.0,1
Bulach,"Nervous system, cerebrovascular accident (stroke)",Zürich,16.0,0
Bulach,"Nervous system, cerebrovascular accident (stroke)",Zürich,18.0,1
Bulach,"Nervous system, cerebrovascular accident (stroke)",Zürich,19.0,2
Bulach,"Nervous system, cerebrovascular accident (stroke)",Zürich,2.0,1
Bulach,"Nervous system, cerebrovascular accident (stroke)",Zürich,20.0,1
Bulach,"Nervous system, cerebrovascular accident (stroke)",Zürich,21.0,2
Bulach,"Nervous system, cerebrovascular accident (stroke)",Zürich,22.0,0
Bulach,"Nervous system, cerebrovascular accident (stroke)",Zürich,23.0,1
Bulach,"Nervous system, cerebrovascular accident (stroke)",Zürich,270.0,1
Bulach,"Nervous system, cerebrovascular accident (stroke)",Zürich,3.0,0
Bulach,"Nervous system, cerebrovascular accident (stroke)",Zürich,31.0,1
Bulach,"Nervous system, cerebrovascular accident (stroke)",Zürich,34.0,1
Bulach,"Nervous system, cerebrovascular accident (stroke)",Zürich,38.0,1
Bulach,"Nervous system, cerebrovascular accident (stroke)",Zürich,384.0,1
Bulach,"Nervous system, cerebrovascular accident (stroke)",Zürich,407.0,1
Bulach,"Nervous system, cerebrovascular accident (stroke)",Zürich,46.0,0
Bulach,"Nervous system, cerebrovascular accident (stroke)",Zürich,510.0,1
Bulach,"Nervous system, cerebrovascular accident (stroke)",Zürich,6.0,1
Bulach,"Nervous system, cerebrovascular accident (stroke)",Zürich,64.0,1
Bulach,"Nervous system, cerebrovascular accident (stroke)",Zürich,8.0,1
Bulach,"Nervous system, cerebrovascular accident (stroke)",Zürich,9.0,1
Bulach,"Nervous system, cerebrovascular accident (stroke)",Zürich,False,4
Bulach,"Nervous system, cerebrovascular accident (stroke)",Zürich,True,5
Bulach,Palliative Medicine,Zürich,351.0,0
Bulach,Palliative Medicine,Zürich,7.0,0
Bulach,Palliative Medicine,Zürich,False,0
Bulach,Skin disorders,Zürich,11.0,0
Bulach,Skin disorders,Zürich,15.0,0
Bulach,Skin disorders,Zürich,2.0,0
Bulach,Skin disorders,Zürich,3.0,0
Bulach,Skin disorders,Zürich,False,0
Bulach,Vascular Diseases,Zürich,11.0,1
Bulach,Vascular Diseases,Zürich,151.0,1
Bulach,Vascular Diseases,Zürich,17.0,1
Bulach,Vascular Diseases,Zürich,2.0,3
Bulach,Vascular Diseases,Zürich,3.0,2
Bulach,Vascular Diseases,Zürich,4.0,2
Bulach,Vascular Diseases,Zürich,40.0,1
Bulach,Vascular Diseases,Zürich,45.0,1
Bulach,Vascular Diseases,Zürich,55.0,1
Bulach,Vascular Diseases,Zürich,6.0,1
Bulach,Vascular Diseases,Zürich,62.0,1
Bulach,Vascular Diseases,Zürich,7.0,1
Bulach,Vascular Diseases,Zürich,8.0,2
Bulach,Vascular Diseases,Zürich,False,39
Bulach,Vascular Diseases,Zürich,True,5
Bulach,cardiac,Zürich,11.0,0
Bulach,cardiac,Zürich,12.0,1
Bulach,cardiac,Zürich,126.0,0
Bulach,cardiac,Zürich,1305.0,1
Bulach,cardiac,Zürich,14.0,1
Bulach,cardiac,Zürich,16.0,1
Bulach,cardiac,Zürich,2.0,1
Bulach,cardiac,Zürich,21.0,1
Bulach,cardiac,Zürich,218.0,1
Bulach,cardiac,Zürich,23.0,0
Bulach,cardiac,Zürich,24.0,1
Bulach,cardiac,Zürich,257.0,1
Bulach,cardiac,Zürich,269.0,1
Bulach,cardiac,Zürich,28.0,1
Bulach,cardiac,Zürich,282.0,1
Bulach,cardiac,Zürich,29.0,1
Bulach,cardiac,Zürich,3.0,1
Bulach,cardiac,Zürich,32.0,2
Bulach,cardiac,Zürich,34.0,1
Bulach,cardiac,Zürich,342.0,0
Bulach,cardiac,Zürich,35.0,1
Bulach,cardiac,Zürich,379.0,1
Bulach,cardiac,Zürich,386.0,1
Bulach,cardiac,Zürich,44.0,1
Bulach,cardiac,Zürich,491.0,1
Bulach,cardiac,Zürich,5.0,1
Bulach,cardiac,Zürich,502.0,0
Bulach,cardiac,Zürich,58.0,1
Bulach,cardiac,Zürich,668.0,1
Bulach,cardiac,Zürich,7.0,3
Bulach,cardiac,Zürich,723.0,1
Bulach,cardiac,Zürich,79.0,1
Bulach,cardiac,Zürich,85.0,1
Bulach,cardiac,Zürich,86.0,1
Bulach,cardiac,Zürich,9.0,1
Bulach,cardiac,Zürich,94.0,1
Bulach,cardiac,Zürich,False,53
Bulach,cardiac,Zürich,True,5
Bäretswil,Abdominal organs disease,Zürich,5.0,0
Bäretswil,Abdominal organs disease,Zürich,6.0,0
Bäretswil,Abdominal organs disease,Zürich,8.0,0
Bäretswil,Abdominal organs disease,Zürich,False,50
Bäretswil,"Diseases of the bones, joints, connective tissues",Zürich,12.0,2
Bäretswil,"Diseases of the bones, joints, connective tissues",Zürich,2.0,2
Bäretswil,"Diseases of the bones, joints, connective tissues",Zürich,26.0,2
Bäretswil,"Diseases of the bones, joints, connective tissues",Zürich,28.0,0
Bäretswil,"Diseases of the bones, joints, connective tissues",Zürich,3.0,2
Bäretswil,"Diseases of the bones, joints, connective tissues",Zürich,6.0,2
Bäretswil,"Diseases of the bones, joints, connective tissues",Zürich,False,64
Bäretswil,"Diseases of the bones, joints, connective tissues",Zürich,True,8
Bäretswil,Diseases of the urinary tract and male genitalia,Zürich,2.0,0
Bäretswil,Diseases of the urinary tract and male genitalia,Zürich,False,18
Bäretswil,Diseases of the urinary tract and male genitalia,Zürich,True,0
Bäretswil,Geriatric Medicine,Zürich,21.0,0
Bäretswil,Geriatric Medicine,Zürich,False,0
Bäretswil,Geriatric Medicine,Zürich,True,0
Bäretswil,Gynecology and obstetrics,Zürich,12.0,0
Bäretswil,Gynecology and obstetrics,Zürich,1417.0,0
Bäretswil,Gynecology and obstetrics,Zürich,1797.0,0
Bäretswil,Gynecology and obstetrics,Zürich,2.0,0
Bäretswil,Gynecology and obstetrics,Zürich,30.0,0
Bäretswil,Gynecology and obstetrics,Zürich,4.0,0
Bäretswil,Gynecology and obstetrics,Zürich,6.0,0
Bäretswil,Gynecology and obstetrics,Zürich,False,6
Bäretswil,Highly specialized medicine,Zürich,False,0
Bäretswil,Lung diseases,Zürich,14.0,2
Bäretswil,Lung diseases,Zürich,16.0,2
Bäretswil,Lung diseases,Zürich,19.0,2
Bäretswil,Lung diseases,Zürich,2.0,2
Bäretswil,Lung diseases,Zürich,21.0,2
Bäretswil,Lung diseases,Zürich,25.0,2
Bäretswil,Lung diseases,Zürich,3.0,4
Bäretswil,Lung diseases,Zürich,5.0,2
Bäretswil,Lung diseases,Zürich,6.0,2
Bäretswil,Lung diseases,Zürich,9.0,2
Bäretswil,Lung diseases,Zürich,False,22
Bäretswil,Lung diseases,Zürich,True,2
Bäretswil,"Nervous system, cerebrovascular accident (stroke)",Zürich,13.0,4
Bäretswil,"Nervous system, cerebrovascular accident (stroke)",Zürich,17.0,2
Bäretswil,"Nervous system, cerebrovascular accident (stroke)",Zürich,18.0,2
Bäretswil,"Nervous system, cerebrovascular accident (stroke)",Zürich,2.0,2
Bäretswil,"Nervous system, cerebrovascular accident (stroke)",Zürich,4.0,2
Bäretswil,"Nervous system, cerebrovascular accident (stroke)",Zürich,5.0,2
Bäretswil,"Nervous system, cerebrovascular accident (stroke)",Zürich,False,14
Bäretswil,"Nervous system, cerebrovascular accident (stroke)",Zürich,True,4
Bäretswil,Palliative Medicine,Zürich,False,0
Bäretswil,Skin disorders,Zürich,False,0
Bäretswil,Vascular Diseases,Zürich,False,60
Bäretswil,Vascular Diseases,Zürich,True,2
Bäretswil,cardiac,Zürich,12.0,2
Bäretswil,cardiac,Zürich,19.0,2
Bäretswil,cardiac,Zürich,2.0,2
Bäretswil,cardiac,Zürich,22.0,2
Bäretswil,cardiac,Zürich,3.0,0
Bäretswil,cardiac,Zürich,4.0,4
Bäretswil,cardiac,Zürich,42.0,2
Bäretswil,cardiac,Zürich,6.0,2
Bäretswil,cardiac,Zürich,7.0,2
Bäretswil,cardiac,Zürich,8.0,2
Bäretswil,cardiac,Zürich,False,68
Bäretswil,cardiac,Zürich,True,4
Cham,Abdominal organs disease,Zug,10.0,1
Cham,Abdominal organs disease,Zug,11.0,1
Cham,Abdominal organs disease,Zug,1103.0,1
Cham,Abdominal organs disease,Zug,18.0,2
Cham,Abdominal organs disease,Zug,188.0,0
Cham,Abdominal organs disease,Zug,19.0,1
Cham,Abdominal organs disease,Zug,193.0,1
Cham,Abdominal organs disease,Zug,2.0,2
Cham,Abdominal organs disease,Zug,21.0,1
Cham,Abdominal organs disease,Zug,23.0,0
Cham,Abdominal organs disease,Zug,34.0,0
Cham,Abdominal organs disease,Zug,5.0,2
Cham,Abdominal organs disease,Zug,56.0,0
Cham,Abdominal organs disease,Zug,6.0,1
Cham,Abdominal organs disease,Zug,792.0,0
Cham,Abdominal organs disease,Zug,81.0,1
Cham,Abdominal organs disease,Zug,82.0,0
Cham,Abdominal organs disease,Zug,9.0,0
Cham,Abdominal organs disease,Zug,False,9
Cham,Abdominal organs disease,Zug,True,2
Cham,"Diseases of the bones, joints, connective tissues",Zug,100.0,1
Cham,"Diseases of the bones, joints, connective tissues",Zug,119.0,1
Cham,"Diseases of the bones, joints, connective tissues",Zug,12.0,2
Cham,"Diseases of the bones, joints, connective tissues",Zug,15.0,2
Cham,"Diseases of the bones, joints, connective tissues",Zug,18.0,1
Cham,"Diseases of the bones, joints, connective tissues",Zug,19.0,1
Cham,"Diseases of the bones, joints, connective tissues",Zug,2.0,2
Cham,"Diseases of the bones, joints, connective tissues",Zug,22.0,1
Cham,"Diseases of the bones, joints, connective tissues",Zug,225.0,0
Cham,"Diseases of the bones, joints, connective tissues",Zug,256.0,0
Cham,"Diseases of the bones, joints, connective tissues",Zug,2657.0,0
Cham,"Diseases of the bones, joints, connective tissues",Zug,275.0,1
Cham,"Diseases of the bones, joints, connective tissues",Zug,299.0,1
Cham,"Diseases of the bones, joints, connective tissues",Zug,3.0,1
Cham,"Diseases of the bones, joints, connective tissues",Zug,30.0,1
Cham,"Diseases of the bones, joints, connective tissues",Zug,39.0,1
Cham,"Diseases of the bones, joints, connective tissues",Zug,390.0,1
Cham,"Diseases of the bones, joints, connective tissues",Zug,4.0,0
Cham,"Diseases of the bones, joints, connective tissues",Zug,41.0,1
Cham,"Diseases of the bones, joints, connective tissues",Zug,430.0,1
Cham,"Diseases of the bones, joints, connective tissues",Zug,446.0,1
Cham,"Diseases of the bones, joints, connective tissues",Zug,46.0,1
Cham,"Diseases of the bones, joints, connective tissues",Zug,50.0,1
Cham,"Diseases of the bones, joints, connective tissues",Zug,533.0,1
Cham,"Diseases of the bones, joints, connective tissues",Zug,565.0,0
Cham,"Diseases of the bones, joints, connective tissues",Zug,59.0,1
Cham,"Diseases of the bones, joints, connective tissues",Zug,61.0,1
Cham,"Diseases of the bones, joints, connective tissues",Zug,64.0,2
Cham,"Diseases of the bones, joints, connective tissues",Zug,642.0,1
Cham,"Diseases of the bones, joints, connective tissues",Zug,672.0,1
Cham,"Diseases of the bones, joints, connective tissues",Zug,7.0,2
Cham,"Diseases of the bones, joints, connective tissues",Zug,83.0,1
Cham,"Diseases of the bones, joints, connective tissues",Zug,9.0,3
Cham,"Diseases of the bones, joints, connective tissues",Zug,False,5
Cham,"Diseases of the bones, joints, connective tissues",Zug,True,1
Cham,Diseases of the urinary tract and male genitalia,Zug,102.0,0
Cham,Diseases of the urinary tract and male genitalia,Zug,124.0,1
Cham,Diseases of the urinary tract and male genitalia,Zug,160.0,0
Cham,Diseases of the urinary tract and male genitalia,Zug,19.0,1
Cham,Diseases of the urinary tract and male genitalia,Zug,21.0,0
Cham,Diseases of the urinary tract and male genitalia,Zug,24.0,0
Cham,Diseases of the urinary tract and male genitalia,Zug,31.0,1
Cham,Diseases of the urinary tract and male genitalia,Zug,79.0,0
Cham,Diseases of the urinary tract and male genitalia,Zug,91.0,0
Cham,Diseases of the urinary tract and male genitalia,Zug,95.0,0
Cham,Diseases of the urinary tract and male genitalia,Zug,False,6
Cham,Diseases of the urinary tract and male genitalia,Zug,True,0
Cham,Geriatric Medicine,Zug,20.0,0
Cham,Geriatric Medicine,Zug,27.0,0
Cham,Geriatric Medicine,Zug,6.0,0
Cham,Geriatric Medicine,Zug,False,0
Cham,Geriatric Medicine,Zug,True,0
Cham,Gynecology and obstetrics,Zug,110.0,0
Cham,Gynecology and obstetrics,Zug,111.0,0
Cham,Gynecology and obstetrics,Zug,1209.0,0
Cham,Gynecology and obstetrics,Zug,1470.0,0
Cham,Gynecology and obstetrics,Zug,17.0,0
Cham,Gynecology and obstetrics,Zug,190.0,0
Cham,Gynecology and obstetrics,Zug,232.0,0
Cham,Gynecology and obstetrics,Zug,253.0,0
Cham,Gynecology and obstetrics,Zug,255.0,0
Cham,Gynecology and obstetrics,Zug,2810.0,0
Cham,Gynecology and obstetrics,Zug,2884.0,0
Cham,Gynecology and obstetrics,Zug,29.0,1
Cham,Gynecology and obstetrics,Zug,296.0,0
Cham,Gynecology and obstetrics,Zug,298.0,0
Cham,Gynecology and obstetrics,Zug,3.0,0
Cham,Gynecology and obstetrics,Zug,300.0,0
Cham,Gynecology and obstetrics,Zug,346.0,0
Cham,Gynecology and obstetrics,Zug,354.0,0
Cham,Gynecology and obstetrics,Zug,405.0,1
Cham,Gynecology and obstetrics,Zug,43.0,0
Cham,Gynecology and obstetrics,Zug,477.0,0
Cham,Gynecology and obstetrics,Zug,54.0,0
Cham,Gynecology and obstetrics,Zug,57.0,0
Cham,Gynecology and obstetrics,Zug,732.0,0
Cham,Gynecology and obstetrics,Zug,8.0,0
Cham,Gynecology and obstetrics,Zug,False,1
Cham,Gynecology and obstetrics,Zug,True,0
Cham,Highly specialized medicine,Zug,False,0
Cham,Lung diseases,Zug,10.0,1
Cham,Lung diseases,Zug,101.0,1
Cham,Lung diseases,Zug,11.0,1
Cham,Lung diseases,Zug,156.0,1
Cham,Lung diseases,Zug,18.0,1
Cham,Lung diseases,Zug,183.0,1
Cham,Lung diseases,Zug,2.0,1
Cham,Lung diseases,Zug,21.0,0
Cham,Lung diseases,Zug,28.0,1
Cham,Lung diseases,Zug,29.0,1
Cham,Lung diseases,Zug,32.0,1
Cham,Lung diseases,Zug,39.0,1
Cham,Lung diseases,Zug,4.0,1
Cham,Lung diseases,Zug,43.0,1
Cham,Lung diseases,Zug,7.0,1
Cham,Lung diseases,Zug,8.0,1
Cham,Lung diseases,Zug,9.0,1
Cham,Lung diseases,Zug,90.0,1
Cham,Lung diseases,Zug,False,4
Cham,Lung diseases,Zug,True,2
Cham,"Nervous system, cerebrovascular accident (stroke)",Zug,10.0,1
Cham,"Nervous system, cerebrovascular accident (stroke)",Zug,12.0,2
Cham,"Nervous system, cerebrovascular accident (stroke)",Zug,15.0,1
Cham,"Nervous system, cerebrovascular accident (stroke)",Zug,18.0,0
Cham,"Nervous system, cerebrovascular accident (stroke)",Zug,2.0,2
Cham,"Nervous system, cerebrovascular accident (stroke)",Zug,22.0,1
Cham,"Nervous system, cerebrovascular accident (stroke)",Zug,3.0,1
Cham,"Nervous system, cerebrovascular accident (stroke)",Zug,31.0,1
Cham,"Nervous system, cerebrovascular accident (stroke)",Zug,32.0,1
Cham,"Nervous system, cerebrovascular accident (stroke)",Zug,54.0,1
Cham,"Nervous system, cerebrovascular accident (stroke)",Zug,7.0,1
Cham,"Nervous system, cerebrovascular accident (stroke)",Zug,9.0,1
Cham,"Nervous system, cerebrovascular accident (stroke)",Zug,False,3
Cham,"Nervous system, cerebrovascular accident (stroke)",Zug,True,0
Cham,Palliative Medicine,Zug,False,0
Cham,Skin disorders,Zug,3.0,0
Cham,Skin disorders,Zug,False,0
Cham,Vascular Diseases,Zug,2.0,1
Cham,Vascular Diseases,Zug,4.0,1
Cham,Vascular Diseases,Zug,8.0,1
Cham,Vascular Diseases,Zug,False,25
Cham,Vascular Diseases,Zug,True,3
Cham,cardiac,Zug,13.0,1
Cham,cardiac,Zug,130.0,1
Cham,cardiac,Zug,18.0,1
Cham,cardiac,Zug,28.0,1
Cham,cardiac,Zug,31.0,1
Cham,cardiac,Zug,33.0,0
Cham,cardiac,Zug,35.0,1
Cham,cardiac,Zug,4.0,1
Cham,cardiac,Zug,46.0,1
Cham,cardiac,Zug,48.0,1
Cham,cardiac,Zug,5.0,1
Cham,cardiac,Zug,57.0,1
Cham,cardiac,Zug,59.0,0
Cham,cardiac,Zug,6.0,0
Cham,cardiac,Zug,69.0,1
Cham,cardiac,Zug,7.0,1
Cham,cardiac,Zug,8.0,0
Cham,cardiac,Zug,88.0,1
Cham,cardiac,Zug,False,30
Cham,cardiac,Zug,True,2
Chêne­Bougeries,Abdominal organs disease,Geneva,10.0,1
Chêne­Bougeries,Abdominal organs disease,Geneva,103.0,0
Chêne­Bougeries,Abdominal organs disease,Geneva,12.0,1
Chêne­Bougeries,Abdominal organs disease,Geneva,129.0,0
Chêne­Bougeries,Abdominal organs disease,Geneva,1307.0,1
Chêne­Bougeries,Abdominal organs disease,Geneva,17.0,1
Chêne­Bougeries,Abdominal organs disease,Geneva,18.0,1
Chêne­Bougeries,Abdominal organs disease,Geneva,2.0,1
Chêne­Bougeries,Abdominal organs disease,Geneva,20.0,1
Chêne­Bougeries,Abdominal organs disease,Geneva,21.0,1
Chêne­Bougeries,Abdominal organs disease,Geneva,242.0,0
Chêne­Bougeries,Abdominal organs disease,Geneva,25.0,1
Chêne­Bougeries,Abdominal organs disease,Geneva,3.0,0
Chêne­Bougeries,Abdominal organs disease,Geneva,30.0,1
Chêne­Bougeries,Abdominal organs disease,Geneva,32.0,1
Chêne­Bougeries,Abdominal organs disease,Geneva,35.0,1
Chêne­Bougeries,Abdominal organs disease,Geneva,356.0,1
Chêne­Bougeries,Abdominal organs disease,Geneva,389.0,1
Chêne­Bougeries,Abdominal organs disease,Geneva,43.0,0
Chêne­Bougeries,Abdominal organs disease,Geneva,45.0,1
Chêne­Bougeries,Abdominal organs disease,Geneva,554.0,1
Chêne­Bougeries,Abdominal organs disease,Geneva,555.0,0
Chêne­Bougeries,Abdominal organs disease,Geneva,563.0,1
Chêne­Bougeries,Abdominal organs disease,Geneva,593.0,0
Chêne­Bougeries,Abdominal organs disease,Geneva,6.0,1
Chêne­Bougeries,Abdominal organs disease,Geneva,64.0,1
Chêne­Bougeries,Abdominal organs disease,Geneva,7.0,2
Chêne­Bougeries,Abdominal organs disease,Geneva,76.0,0
Chêne­Bougeries,Abdominal organs disease,Geneva,772.0,0
Chêne­Bougeries,Abdominal organs disease,Geneva,84.0,1
Chêne­Bougeries,Abdominal organs disease,Geneva,93.0,1
Chêne­Bougeries,Abdominal organs disease,Geneva,94.0,1
Chêne­Bougeries,Abdominal organs disease,Geneva,False,1
Chêne­Bougeries,"Diseases of the bones, joints, connective tissues",Geneva,10.0,1
Chêne­Bougeries,"Diseases of the bones, joints, connective tissues",Geneva,108.0,1
Chêne­Bougeries,"Diseases of the bones, joints, connective tissues",Geneva,11.0,2
Chêne­Bougeries,"Diseases of the bones, joints, connective tissues",Geneva,129.0,1
Chêne­Bougeries,"Diseases of the bones, joints, connective tissues",Geneva,13.0,1
Chêne­Bougeries,"Diseases of the bones, joints, connective tissues",Geneva,132.0,0
Chêne­Bougeries,"Diseases of the bones, joints, connective tissues",Geneva,14.0,0
Chêne­Bougeries,"Diseases of the bones, joints, connective tissues",Geneva,15.0,0
Chêne­Bougeries,"Diseases of the bones, joints, connective tissues",Geneva,17.0,2
Chêne­Bougeries,"Diseases of the bones, joints, connective tissues",Geneva,18.0,0
Chêne­Bougeries,"Diseases of the bones, joints, connective tissues",Geneva,2.0,6
Chêne­Bougeries,"Diseases of the bones, joints, connective tissues",Geneva,21.0,1
Chêne­Bougeries,"Diseases of the bones, joints, connective tissues",Geneva,22.0,0
Chêne­Bougeries,"Diseases of the bones, joints, connective tissues",Geneva,24.0,0
Chêne­Bougeries,"Diseases of the bones, joints, connective tissues",Geneva,28.0,1
Chêne­Bougeries,"Diseases of the bones, joints, connective tissues",Geneva,31.0,0
Chêne­Bougeries,"Diseases of the bones, joints, connective tissues",Geneva,32.0,1
Chêne­Bougeries,"Diseases of the bones, joints, connective tissues",Geneva,34.0,1
Chêne­Bougeries,"Diseases of the bones, joints, connective tissues",Geneva,38.0,1
Chêne­Bougeries,"Diseases of the bones, joints, connective tissues",Geneva,4.0,1
Chêne­Bougeries,"Diseases of the bones, joints, connective tissues",Geneva,5.0,2
Chêne­Bougeries,"Diseases of the bones, joints, connective tissues",Geneva,50.0,2
Chêne­Bougeries,"Diseases of the bones, joints, connective tissues",Geneva,56.0,1
Chêne­Bougeries,"Diseases of the bones, joints, connective tissues",Geneva,6.0,2
Chêne­Bougeries,"Diseases of the bones, joints, connective tissues",Geneva,61.0,1
Chêne­Bougeries,"Diseases of the bones, joints, connective tissues",Geneva,64.0,0
Chêne­Bougeries,"Diseases of the bones, joints, connective tissues",Geneva,7.0,3
Chêne­Bougeries,"Diseases of the bones, joints, connective tissues",Geneva,8.0,2
Chêne­Bougeries,"Diseases of the bones, joints, connective tissues",Geneva,9.0,2
Chêne­Bougeries,"Diseases of the bones, joints, connective tissues",Geneva,98.0,1
Chêne­Bougeries,"Diseases of the bones, joints, connective tissues",Geneva,False,3
Chêne­Bougeries,"Diseases of the bones, joints, connective tissues",Geneva,True,2
Chêne­Bougeries,Diseases of the urinary tract and male genitalia,Geneva,12.0,1
Chêne­Bougeries,Diseases of the urinary tract and male genitalia,Geneva,128.0,1
Chêne­Bougeries,Diseases of the urinary tract and male genitalia,Geneva,144.0,0
Chêne­Bougeries,Diseases of the urinary tract and male genitalia,Geneva,18.0,2
Chêne­Bougeries,Diseases of the urinary tract and male genitalia,Geneva,191.0,0
Chêne­Bougeries,Diseases of the urinary tract and male genitalia,Geneva,218.0,0
Chêne­Bougeries,Diseases of the urinary tract and male genitalia,Geneva,23.0,1
Chêne­Bougeries,Diseases of the urinary tract and male genitalia,Geneva,247.0,0
Chêne­Bougeries,Diseases of the urinary tract and male genitalia,Geneva,289.0,0
Chêne­Bougeries,Diseases of the urinary tract and male genitalia,Geneva,4.0,2
Chêne­Bougeries,Diseases of the urinary tract and male genitalia,Geneva,530.0,0
Chêne­Bougeries,Diseases of the urinary tract and male genitalia,Geneva,6.0,1
Chêne­Bougeries,Diseases of the urinary tract and male genitalia,Geneva,80.0,1
Chêne­Bougeries,Diseases of the urinary tract and male genitalia,Geneva,False,0
Chêne­Bougeries,Diseases of the urinary tract and male genitalia,Geneva,True,0
Chêne­Bougeries,Geriatric Medicine,Geneva,11.0,0
Chêne­Bougeries,Geriatric Medicine,Geneva,28.0,0
Chêne­Bougeries,Geriatric Medicine,Geneva,54.0,0
Chêne­Bougeries,Geriatric Medicine,Geneva,False,0
Chêne­Bougeries,Gynecology and obstetrics,Geneva,1016.0,0
Chêne­Bougeries,Gynecology and obstetrics,Geneva,1019.0,0
Chêne­Bougeries,Gynecology and obstetrics,Geneva,1074.0,0
Chêne­Bougeries,Gynecology and obstetrics,Geneva,1415.0,0
Chêne­Bougeries,Gynecology and obstetrics,Geneva,158.0,0
Chêne­Bougeries,Gynecology and obstetrics,Geneva,167.0,0
Chêne­Bougeries,Gynecology and obstetrics,Geneva,1773.0,0
Chêne­Bougeries,Gynecology and obstetrics,Geneva,191.0,0
Chêne­Bougeries,Gynecology and obstetrics,Geneva,277.0,0
Chêne­Bougeries,Gynecology and obstetrics,Geneva,29.0,0
Chêne­Bougeries,Gynecology and obstetrics,Geneva,30.0,1
Chêne­Bougeries,Gynecology and obstetrics,Geneva,35.0,0
Chêne­Bougeries,Gynecology and obstetrics,Geneva,4038.0,0
Chêne­Bougeries,Gynecology and obstetrics,Geneva,4234.0,0
Chêne­Bougeries,Gynecology and obstetrics,Geneva,48.0,1
Chêne­Bougeries,Gynecology and obstetrics,Geneva,501.0,0
Chêne­Bougeries,Gynecology and obstetrics,Geneva,514.0,0
Chêne­Bougeries,Gynecology and obstetrics,Geneva,547.0,0
Chêne­Bougeries,Gynecology and obstetrics,Geneva,65.0,0
Chêne­Bougeries,Gynecology and obstetrics,Geneva,703.0,0
Chêne­Bougeries,Gynecology and obstetrics,Geneva,705.0,0
Chêne­Bougeries,Gynecology and obstetrics,Geneva,712.0,0
Chêne­Bougeries,Gynecology and obstetrics,Geneva,734.0,0
Chêne­Bougeries,Gynecology and obstetrics,Geneva,748.0,0
Chêne­Bougeries,Gynecology and obstetrics,Geneva,778.0,1
Chêne­Bougeries,Gynecology and obstetrics,Geneva,851.0,0
Chêne­Bougeries,Gynecology and obstetrics,Geneva,94.0,0
Chêne­Bougeries,Gynecology and obstetrics,Geneva,99.0,0
Chêne­Bougeries,Gynecology and obstetrics,Geneva,False,0
Chêne­Bougeries,Gynecology and obstetrics,Geneva,True,0
Chêne­Bougeries,Highly specialized medicine,Geneva,3.0,0
Chêne­Bougeries,Highly specialized medicine,Geneva,False,0
Chêne­Bougeries,Lung diseases,Geneva,11.0,1
Chêne­Bougeries,Lung diseases,Geneva,122.0,1
Chêne­Bougeries,Lung diseases,Geneva,13.0,1
Chêne­Bougeries,Lung diseases,Geneva,142.0,1
Chêne­Bougeries,Lung diseases,Geneva,156.0,0
Chêne­Bougeries,Lung diseases,Geneva,163.0,1
Chêne­Bougeries,Lung diseases,Geneva,18.0,2
Chêne­Bougeries,Lung diseases,Geneva,2.0,3
Chêne­Bougeries,Lung diseases,Geneva,219.0,1
